,countryCode,year,stateProvince,locality,elevation,elevationAccuracy,decimalLatitude,decimalLongitude
65307,BE,1993.0,,,,,51.12181,2.66204
76001,GB,1974.0,England,sSD79A,,,54.313761,-2.447263
195079,DK,2011.0,,,,,56.384863,9.975973
60511,SE,1979.0,Östergötland,"Eknön, Ög",,,58.4153,16.68121
159114,FI,1982.0,Uusimaa,"Orslandet, Näset, Minnet. Lahden W-laidalla, talon takana tien vieressä pellon laidassa",,,59.954021,23.85807
191086,FI,2012.0,Varsinais-Suomi,(ent. Parainen) Mustfinn,,,60.307917,22.118809
186314,FI,2021.0,Varsinais-Suomi,Kaivoinen,,,60.376375,22.158369
67895,SE,1988.0,Gotland,"Väskinds-Nors-Lilla Klintegårde-Roklunds-Kornettskogen, Gtl",,,57.70278,18.3969
157738,DK,2008.0,,Vadsted,,,56.250709,9.829836
120468,GB,2017.0,England,"Fen Cottage, Pincushion Drove, Stow Bardolph Fen",,,52.606707,0.28828
4604,DE,,,MTB 3735: Wolmirstedt; Quadrant: 3,,,52.224957,11.54154
157239,GB,1898.0,,"E: Wood homerwood, East Grinstead.",,,53.48,-2.26
117286,NL,2022.0,,,56.0,0.0,53.188721,7.075254
14416,IT,2022.0,Lombardia,,,,44.920455,9.192518
55645,SE,1985.0,Småland,"L3 Rönneboda 500 m SV, Sm",,,56.46981,13.97253
91007,GB,2001.0,England,,,,52.358643,1.449781
124141,SE,2016.0,Östergötland,"Älgsjögården 300 m VNV, Ög",,,58.7749,15.96731
42184,CH,2021.0,Ju,,626.0,1.0,47.3781,7.2069
36397,DE,1986.0,,"sw Kolitzheim,Fasangarten,Klinge,Wadenbrunn",,,49.91,10.24
34500,DE,2021.0,,,90.21,0.0,53.668549,13.117578
71981,GB,1970.0,Wales,,,,52.360953,-3.690203
148659,GB,1993.0,England,Dunton Green Lane CWS,,,52.061867,-0.18025
73593,GB,1999.0,England,Petersham Lodge Woods 24014/002,,,51.447764,-0.305954
3515,FR,2003.0,,,,,48.09788,5.1398
176318,SE,2001.0,Östergötland,"Källmo, Ög",,,58.04806,15.76445
7104,GB,1987.0,England,Stapleford area,,,51.836253,-0.100093
181320,GB,2004.0,England,"Bedford, Elms Farm",,,52.146542,-0.408454
225713,SE,2008.0,Småland,"Näs, Sm",,,57.99111,14.71563
117562,FR,2021.0,,,252.84,0.0,48.297056,3.956474
114467,FR,2003.0,,"Bourgougnons (Entre la Loge Pailleton et les, ancienne carrière et étang)",269.5,9.5,46.43168,3.42326
105554,GB,1995.0,England,Shropshire,,,52.550804,-2.694582
108301,BE,1955.0,,Waanveld,,,50.934709,5.001988
158976,SE,2003.0,Skåne,"300m NO Mormors kulle, Sk",,,55.74467,14.17948
218619,SE,2008.0,Öland,"Aplar (Skyddsvärt träd), Öl",,,56.80611,16.57872
14922,DE,2022.0,,,441.96,0.0,50.355964,11.175668
143019,DE,,,MTB 1425: Holzdorf; Quadrant: 1,,,54.57497,9.874818
156514,GB,2022.0,England,,,,55.156227,-1.70619
85981,GB,1990.0,England,VC27 East Norfolk,,,52.655653,1.118192
126123,SE,2007.0,Småland,"Vildapel (Skyddsvärt träd), Sm",,,56.70748,14.59405
148939,FI,1975.0,Pirkanmaa,VÄHÄ-KOLHOJÄRVI ENT TALONSIJ,,,62.284096,23.045911
55069,SE,1992.0,Västergötland,"800 m nordnordöst om YTTRE SKÅPANÄS. Torpruin (Eneberg), Vg",,,57.18251,12.93833
87971,GB,1988.0,England,VC28 West Norfolk,,,52.807422,0.802573
21316,SE,2001.0,Östergötland,"Kårantorp, Ög",,,58.49827,15.96006
2506,SE,2022.0,Bohuslän,"Stranden i N, Strande ö, Resteröd, Boh",,,58.25391,11.84955
68027,SE,2000.0,Skåne,"Ängelholmsvägen 294, 420 m NNO, Sk",,,56.21215,12.6436
3449,FI,2009.0,,,,,60.853556,26.06402
50461,FR,2012.0,,,,,43.27174,5.64726
84746,DE,2009.0,,,,,48.15,11.48
225844,SE,1991.0,Västergötland,"Skolgård 100 m N om SKREHALL, Vg",,,58.18394,12.21846
77145,FR,2014.0,,,,,41.80397,9.25426
193133,NL,2017.0,Drenthe,Assen - Baggelhuizen,,,52.95,6.5
120134,GB,1986.0,England,Dead Maid Quarry SSSI (Geological),,,51.091021,-2.281955
34005,NO,2010.0,Agder,"Hesnes, ved innkjørsel til Rasmussens feriested 25/11, innforbi Aslaksteinen.",5.0,,58.3481,8.6494
158356,DK,1991.0,,Frejlev Enghave,,,54.69215,11.861487
100928,NL,2021.0,Utrecht,Leusden - Kijkscherm Moorsterweg e.o.,,,52.1,5.45
108243,SE,2017.0,Östergötland,"Älgerum Solsjön, 140 m O, Ög",,,58.20578,16.49323
206512,DK,1987.0,,,,,56.737836,8.771098
194934,DK,2013.0,,,,,55.078439,10.930581
68226,GB,2020.0,,,200.87,0.0,52.43875,-1.951094
225142,SE,2001.0,Gotland,"Sätremyr SSV-spets och mot SV, Gtl",,,57.37849,18.4405
193327,DE,2021.0,,Höllberg,,,49.80032,7.939768
117237,FR,2021.0,,,-60.0,0.0,44.913441,-0.510328
130882,FR,2004.0,,,,,47.70701,4.40023
117841,CH,2020.0,,,429.0,0.0,46.239008,6.236234
42813,FR,2002.0,,,,,46.55562,4.08604
134695,FI,1970.0,Keski-Suomi,,,,62.322619,24.778317
192187,NL,1976.0,,,,,53.152841,6.41116
38781,FR,2016.0,,,,,46.87998,1.13203
54096,SE,1993.0,Småland,"Mfs 1, Lilla Ramm, Sm",,,57.51427,16.47348
158534,GB,2004.0,Scotland,"Drumbuie, old pit",,,55.729175,-4.143294
63367,SE,2000.0,Östergötland,"Lögefall, Ög",,,57.90749,15.77484
7388,NO,2015.0,Viken,"Drammen: Fjell, Slåtteveien, SØ-siden.",,,59.7162,10.2291
144918,DE,,,MTB 5048: Kreischa; Quadrant: 4,,,50.924973,13.791616
45349,SE,1983.0,Småland,"33 Nybo, Sm",,,56.98807,14.9885
71343,EE,2015.0,,taime atlase ruut: 04-36,,,59.55,26.083333
140928,RU,2020.0,Bryansk,,,,53.166363,34.39151
99187,FR,2007.0,,Thibie,,,48.9196,4.20763
89691,GB,2014.0,Scotland,Calais Muir,,,56.067891,-3.398994
23077,GB,2018.0,England,Reighton,,,54.171529,-0.247474
3986,NO,1985.0,Aust-Agder,,0.0,0.0,58.272002,8.171804
147720,FR,2013.0,,,,,47.36053,-1.44064
2627,FR,2003.0,,Futaie Colbert (Près de la),218.5,11.5,46.6572,2.70576
80940,DK,2008.0,,,,,55.345928,10.118284
57277,SE,2019.0,Västergötland,"Ekhammar herrgård öster och SO om, Vg",,,58.36368,14.3707
65269,DK,2009.0,,,,,55.948243,10.527959
185597,FI,2017.0,Varsinais-Suomi,Itäharju,,,60.453455,22.312841
233356,FR,2019.0,,,,,45.14851,0.81356
10455,FR,2005.0,,,,,49.23657,4.7133
74097,GB,2003.0,England,Football Pitches 29391/005,,,51.606636,-0.360787
185631,FI,2021.0,Varsinais-Suomi,Kuolemannokka,,,60.360181,22.116304
98683,FR,2007.0,,,,,48.20786,3.99306
36598,DE,,,Neufunde,,,49.47,11.21
74206,GB,2004.0,England,Rugby ground to north 26412/004,,,51.541393,-0.435552
62789,SE,2009.0,Småland,"Kalmar län, Sm",,,56.53145,16.1731
74475,FR,2002.0,,,,,46.39138,4.59902
209101,SE,2012.0,Småland,"stenberga, trädid F44460, Sm",,,57.32029,15.4111
101243,FR,2009.0,,,,,45.26907,4.84917
76537,GB,1997.0,Scotland,"Skinflats, B Skinflats",,,56.027225,-3.735311
10478,FR,2005.0,,,,,44.79864,1.998
131683,DE,,,MTB 5044: Frankenberg; Quadrant: 1,,,50.974963,13.041593
156814,DE,2000.0,,,,,49.97,12.29
126429,SE,2003.0,Småland,"Örsåsa äng, Sm",,,57.82539,15.68656
60321,SE,1980.0,Södermanland,"10H6eno, Srm",,,59.36804,17.10232
64631,SE,2009.0,Småland,"Björkelund, Sm",,,57.84366,14.47398
75765,GB,2016.0,England,Castle Rising / Babingley,,,52.802382,0.483995
10544,FR,2008.0,,,,,46.44639,5.5028
50590,FR,2008.0,France métropolitaine,,,,48.40756,2.65642
124493,SE,1997.0,Uppland,"N om Glasskåpet, V om grustaget, Upl",,,59.66399,17.52007
133702,GB,2016.0,England,Perennial Bed Horticultural Greenhouses Silwood Park,,,51.407762,-0.642087
152124,SE,2008.0,Värmland,"Åsen, Vrm",,,59.35115,12.53296
186904,DK,2007.0,,,,,55.128987,9.443753
47435,SE,1981.0,Södermanland,"Fräkenvassen, 200 m SV om, Srm",,,58.99143,17.18189
21452,SE,1991.0,Västergötland,"BJÖRKERED. Åker, betesmark, bäck, Vg",,,57.44613,13.29261
67369,PL,1998.0,,Żelazno,325.0,,50.3759,16.6596
217403,GB,2014.0,England,Wymondham CP,,,52.560817,1.133593
223644,SE,1991.0,Gotland,"Vallhagar mot SV och V, Gtl",,,57.33797,18.22163
148777,EE,2015.0,,taime atlase ruut: 06-40,,,59.35,26.75
125222,SE,2005.0,Östergötland,"Sandhagen, Ög",,,58.7187,15.75084
75318,GB,1973.0,England,VC3 South Devon,,,50.49109,-3.650763
220939,SE,2013.0,Uppland,"D. Hammarskjölds v 12-42, Upl",,,59.84349,17.63886
12359,SE,2014.0,Västmanland,"Västerås vid entren till gamla Stadsträdgården, Vstm",,,59.59308,16.6031
86196,GB,1983.0,England,Redgrave and Lopham Fens,,,52.375351,1.00288
108555,GB,2012.0,England,Stanton Fitzwarren: Great Wood,,,51.604518,-1.747988
14457,GB,2020.0,England,,,,53.621187,-2.862778
223985,SE,2008.0,Blekinge,"Aplar (Skyddsvärt träd), Bl",,,56.19349,15.61451
19826,AX,1976.0,Alandia,between Lindersholm and Björkö farms at the farthest corner of Västerfjärden bay in Bastö village,,,60.283333,19.9
141255,NO,2016.0,Oslo,"Etterstad skole, Etterstad, Helsfyr, Oslo, Oslo, Os",,,59.909394,10.7936
172124,DE,,,MTB 6125: Würzburg Nord; Quadrant: 2,,,49.874925,9.958162
60821,SE,1989.0,Västergötland,"Vitsippsdalen 600 m S om ANNEDALs kyrka, Vg",,,57.68198,11.95619
227568,SE,2011.0,Västmanland,"Ridön, Oppgården, Vstm",,,59.51163,16.62956
102478,DK,2010.0,,,,,55.670082,9.532134
19473,SE,2008.0,Uppland,"Vedyxatippen, SO-delen, Upl",,,59.8549,17.79003
90529,GB,2016.0,England,"Dereham CP, Mid-Norfolk Railway, part monad in site",,,52.682447,0.949929
200338,GB,2011.0,England,Riplingham Verge,,,53.775751,-0.528819
227408,SE,1987.0,Västergötland,"Kulturmark vid SUNDSÖJAN, Vg",,,58.60641,14.39716
151193,RU,2018.0,City of St. Petersburg,,,,60.03229,30.220667
16226,NO,1955.0,Østfold,Aremark: Svare: Fra Kasa - Svare - langs landevegen til denne skjærer elven sør for Svare - tilbake nedover langs elven - Svaretj. - Kasa,0.0,0.0,59.127341,11.760811
47301,SE,2013.0,Skåne,"Björkefalla, 2,8 km OSO V. k:a, Sk",,,56.33193,13.70025
71099,EE,2016.0,,taime atlase ruut: 06-32,,,59.35,25.416667
146721,GB,1986.0,England,,,,51.647524,-2.644553
123490,SE,1988.0,Södermanland,"Bronäs, Srm",,,58.89426,16.11305
72458,NL,1983.0,,,,,51.909451,6.31099
92593,GB,1984.0,Wales,,,,52.197319,-3.453535
71040,EE,1986.0,,taime atlase ruut: 09-25,,,59.05,24.25
77021,FR,2007.0,,,,,47.04433,5.98593
47514,SE,1986.0,Västergötland,"Väg- och åkerkanter 400 m NNV om SANDBACKEN, Vg",,,58.24114,12.20757
140832,GB,2005.0,England,"Hedge 5488 (BRERC code), stowey sutton, central grid reference",,,51.329283,-2.609551
18867,DK,2016.0,,,,,54.985947,12.527006
107681,FI,2012.0,Päijät-Häme,Harjun laitumet,,,61.743537,25.870662
75687,GB,2003.0,England,Oxhey Woods,,,51.602509,-0.405887
227219,SE,2009.0,Småland,"Kalmar län, Sm",,,56.54122,16.14394
20224,DE,,,MTB 3353: Genschmar; Quadrant: 3,,,52.624995,14.541632
104164,BE,2013.0,,,,,51.22708,5.55009
127310,SE,2010.0,Blekinge,"Knösö Torpaviken, Bl",,,56.18034,15.66765
68093,LU,1992.0,,BRANDENBOURG (localité),,,49.9106,6.13669
9124,ES,1997.0,,"Narcue, Lana, province of Navarra",,,42.7467,-2.30639
59506,SE,2022.0,Södermanland,"Udden 400m N, Srm",,,59.03306,16.58488
38167,SE,2012.0,Västmanland,"Mellan Anundshög och Skälby, Vstm",,,59.63075,16.63478
157466,DK,2007.0,,Hulsig,,,57.655419,10.46495
186620,ES,,Na,Alkotz,,,43.028561,-1.7125
16718,DK,2019.0,Midtjylland,,,,56.20985,10.116852
34209,NO,2009.0,Agder,Vis á vis dokka på Mekken,,,58.1446,7.9822
129299,DE,,,MTB 3036: Wittenberge; Quadrant: 4,,,52.924973,11.79155
35776,FR,2009.0,,,,,47.6192,3.69101
69623,DE,,,MTB 2223: Elmshorn; Quadrant: 4,,,53.724954,9.624814
37124,GB,1993.0,Wales,"Breconshire, Tack Wood",,,52.0451,-3.10373
284,GB,2007.0,England,"Land at Lickhill Road, Calne",,,51.444677,-2.121536
57586,SE,1992.0,Västergötland,"SJÖVIK vid Ryasjön., Vg",,,57.56016,13.07416
77993,DK,2006.0,,,,,55.200563,14.775678
3399,SE,1980.0,Södermanland,"10J1asv, Srm",,,59.1008,18.44496
216202,SE,1992.0,Västergötland,"LAGGEN. Kulturmark, berg, skogsbryn, Vg",,,57.8593,12.64869
56512,SE,2006.0,Östergötland,"Jägestorp, Ög",,,58.6901,15.62994
20644,DE,,,MTB 5604: Hallschlag; Quadrant: 4,,,50.32489,6.458056
33985,NO,2000.0,Agder,Li,,,58.2499,6.5489
78411,NL,2022.0,Drenthe,Drents-Friese Wold - Hoekenbrink,,,52.85,6.3
102594,DK,2020.0,,,,,55.483986,9.399228
73455,GB,2008.0,England,Dorset Road Allotments 19809/001,,,51.40235,-0.050182
7722,NO,2011.0,Vestfold og Telemark,"Nøtterøy: Østre-Bolærne, nordligste bukt",4.5,0.5,59.2086,10.5675
183209,SE,2007.0,Småland,"Aplar (Skyddsvärt träd), Sm",,,56.95293,16.39134
53803,SE,2009.0,Småland,"Kalmar län, Sm",,,56.51943,16.15602
146755,GB,1987.0,England,,,,51.65783,-2.326661
132747,DE,,,MTB 5215: Dillenburg; Quadrant: 2,,,50.774909,8.291446
813,GB,2022.0,England,Pole's Coppice near Pontesbury,,,52.634384,-2.899078
58208,SE,2002.0,Bohuslän,"Cirka 650 m SV om Torp, Holma, Boh",,,58.36736,11.54816
236709,DK,2006.0,,,,,55.179996,11.81988
10738,NL,1993.0,,,,,52.525921,4.65781
84541,DE,1999.0,,"Biot.(18/18A) Schieferstein / Feldflur (östl. BAB A7), nw. Oberthulba",,,50.21,9.95
64465,SE,1990.0,Uppland,"12I5fSW, Upl",,,60.18525,18.08078
64602,SE,2011.0,Östergötland,"Ombergs SV-sluttning, Ög",,,58.29512,14.64125
81901,DE,1982.0,,"n Großbardorf, Albachgrund,Struthgraben,Unteres Holz",,,50.28,10.36
2397,SE,1980.0,Södermanland,"10H5asv, Srm",,,59.30406,16.70489
89408,NO,2018.0,Rogaland,"Torsnes, Strand, Ro",,,58.983993,6.151241
141098,GB,2016.0,England,Withheld,,,52.783141,-1.097032
186697,GB,2017.0,England,Cribbs Meadow Nature Reserve,,,52.759795,-0.669985
104314,GB,1983.0,England,Goyt Hey Wood,,,53.494129,-2.712168
60666,SE,2005.0,Gotland,"Rute sn, Talings, Gtl",,,57.80677,18.96606
15127,DK,1996.0,,Nyværn,,,55.828757,8.224483
78954,IT,2020.0,,,189.16,0.0,41.201058,14.199598
219053,BE,2018.0,Liège,,,,50.51953,5.22739
131135,DE,,,MTB 3820: Rinteln; Quadrant: 4,,,52.124938,9.124802
35899,FR,2009.0,,,,,48.23965,3.72454
101809,GB,1994.0,Scotland,,,,56.082672,-3.656648
233858,RU,1988.0,,Kaluzhskie Zaseki State Nature Reserve,,,53.62517,35.86901
92806,GB,1986.0,Wales,,,,52.288269,-3.286437
55757,SE,1989.0,Småland,"L47 Tirån, Sm",,,57.88393,14.43387
221157,SE,2008.0,Öland,"Åby sandbackar, Öl",,,56.58796,16.65088
117931,DE,2020.0,,,319.0,0.0,48.613543,9.355626
172981,FR,2006.0,Lorraine,VIGNEULLES-LES-HATTONCHATEL 55 / NONSARD-LAMARCHE 55 / CHAILLON 55,,,48.97788,5.71885
51438,SE,1990.0,Uppland,"13I3bSE, Upl",,,60.54907,17.78725
212696,FR,2006.0,,,,,43.66007,3.92957
182169,FR,2015.0,,les vacants,,,45.77416,3.23457
233680,FR,2011.0,,,,,45.63943,5.98277
181714,GB,1998.0,England,Southern Field - Jubilee Lake Fields,,,51.553498,-1.904038
170000,RU,2012.0,Vladimir Oblast,Meshchera National Park,,,55.52,40.13
81905,DE,1998.0,,"Biot.(31) Dürrs-Berg (Reut), nördl. Roßbach (südl. Trübenbrunn)",,,50.26,9.7
48333,DE,,,MTB 8343: Berchtesgaden West; Quadrant: 2,,,47.674928,12.958264
223489,SE,2019.0,Östergötland,"Spångtorpet SSO 90 m, Ög",,,58.85966,15.44387
68570,NO,2010.0,Vestfold og Telemark,"Auen, Porsgrunn, Vt",,,59.042198,9.813241
57548,SE,1984.0,Södermanland,"Ringsö, Löckersvik, Srm",,,58.73702,17.45039
86598,GB,2003.0,England,"Hedge 5254 (BRERC code), high littleton, central grid reference",,,51.304554,-2.526309
133271,DE,,,MTB 6212: Meisenheim; Quadrant: 3,,,49.724896,7.708094
530,GB,2009.0,England,Beaford,,,50.916196,-4.06411
89623,GB,1987.0,Scotland,VC85 Fifeshire,,,56.235401,-2.727521
33866,NO,2012.0,Agder,"Stokkeland. Langs traktorvei,",,,58.2083,7.7924
206797,LU,1996.0,,,,,49.8523,5.74821
194243,FR,2008.0,,,141.0,0.0,45.39354,4.75995
36460,DE,1981.0,,"Gückelhirn, Weisach, Todtenweisach,B 303",,,50.18,10.7
147309,RU,2022.0,Kostroma,,,,57.841428,41.454128
945,GB,2021.0,England,Norbury Hill,,,52.535759,-2.922863
59937,SE,1980.0,Småland,"32 L. Ulvafall 750 m O, Sm",,,56.93819,14.91731
132122,RU,2021.0,Nizhegorod,,,,56.271356,43.918796
8025,DE,2022.0,Mecklenburg-Vorpommern,,,,54.177934,12.012131
236703,DK,2016.0,,,,,55.539502,9.720477
105920,GB,1996.0,England,Shropshire,,,52.658844,-2.666725
203043,GB,2014.0,England,Maidenhead Golf Club,,,51.511284,-0.723386
5243,FR,1978.0,,Tramayes,,,46.3096,4.60843
228106,SE,1992.0,Gotland,"N om Klase, Gtl",,,57.23675,18.14924
75084,GB,1986.0,England,Tetbury (VC 7),,,51.640203,-2.153128
124610,SE,2001.0,Östergötland,"Månhult, Ög",,,58.07481,15.35827
14469,RU,2021.0,Kaliningrad,,,,54.893049,20.423276
231653,FR,2013.0,,,,,44.89816,5.91001
62776,SE,1985.0,Småland,"L5 Getingaryds tältplats 750 m SSO, Sm",,,58.0897,14.5328
76839,FR,2004.0,,,,,45.51751,5.88261
49387,GB,1955.0,England,VC3 South Devon,,,50.709954,-3.895687
126848,SE,2000.0,Skåne,"vid Ljungahuset, Sk",,,56.23285,13.5734
125582,SE,1990.0,Uppland,"12I7hNW, Upl",,,60.29412,18.26924
116864,FI,2006.0,Etelä-Karjala,"Niinimäki, Mäkelän talon pihapiiri ja ympäristö n. 100 metrin säteellä",,,61.105875,27.432622
57313,SE,2008.0,Öland,"längs vägen till Klosterholmen, Öl",,,57.19454,16.93245
70678,GB,1987.0,Scotland,VC98 Argyllshire,,,56.197546,-5.144758
161355,NO,2019.0,Rogaland,"Ytre Bokn, Bekkjarvik 1, Stavanger, Ro",,,59.160066,5.942113
74041,GB,2005.0,England,Ealing Reservoir 27052/001,,,51.5232,-0.297866
62146,SE,1990.0,Uppland,"11I7dNW, Upl",,,59.85185,17.87951
82784,GB,1987.0,Scotland,VC77 Lanarkshire,,,55.594999,-3.82648
73281,GB,2006.0,England,Main Area 22465/001,,,51.438082,-0.194157
70497,SE,1984.0,Västmanland,"Östtuna, Vstm",,,59.46653,15.97363
84128,NO,2015.0,Viken,"Rakkestad kommune: Finnskutt, Rakkestad, Vi",,,59.420114,11.201462
90767,GB,2002.0,England,"Upbury Moats, Pulloxhill",,,51.997228,-0.43779
76582,ES,,So,La Póveda de Soria,,,42.0488652,-2.4612144
21464,SE,1997.0,Skåne,"Arild, Strandhagen, Sk",,,56.27847,12.56705
39091,SE,2002.0,Uppland,"S om Tranviksströmmen, Upl",,,59.32722,18.6945
204792,GB,2008.0,England,Crudgington,,,52.753871,-2.542235
135316,ES,,Cataluña,B Moianès,,,41.81,2.15
107304,FR,2020.0,,Bégué,1132.0,68.0,45.2068,4.49674
827,GB,2022.0,England,Main drain to Shade Oak,,,52.841817,-2.869953
95967,GB,1991.0,England,SO83 tetrad B,,,51.995117,-2.278136
191903,SE,1998.0,Skåne,"300m NNV Tranås kyrka, Sk",,,55.61711,13.98794
15059,NO,2016.0,Vestfold og Telemark,"Gjermundsholmen NR, Bamble, Vt",,,59.043699,9.70477
219775,FR,2002.0,,"Lafarre (Un peu au-delà de la croix de, le long du chemin)",955.0,5.0,44.85234,3.98095
81743,DE,1987.0,,"w Waldsachsen,Hainachgrund,Gründleinsgraben",,,50.06,10.36
54515,SE,1989.0,Västergötland,"STACKEBO, söder om gården. Åker, hage, betesmark, Vg",,,57.44951,13.42068
123842,SE,1995.0,Gotland,"Petes änge (Stjups 1:27), Gtl",,,57.17569,18.26098
121874,SE,2022.0,Södermanland,"Enebo 400m v, Srm",,,58.9649,16.84859
7703,NO,2016.0,Viken,"Asker: Brønnøya, V for Ladeveien 5.",,,59.8566,10.5429
218443,RU,2021.0,Mordovia,,,,54.063203,45.233475
207182,NO,1975.0,Nord-Trøndelag,Aksnes-området,,,63.526272,10.204692
14659,DE,2022.0,,,47.0,0.0,50.410402,7.518952
51448,SE,2012.0,Östergötland,"Tjällmo sn, Fridenslund 200m SSV, Ög",,,58.68964,15.44316
82911,SE,1990.0,Uppland,"11I3fNW, Upl",,,59.66954,18.04574
152461,SE,1991.0,Närke,"Garphyttan, SO om Guldhålet, Nrk",,,59.31242,14.94928
234788,BE,2012.0,West Flanders,,,,51.21425,3.25266
224710,SE,1980.0,Södermanland,"09H4dso, Srm",,,58.80796,16.99484
224676,SE,2009.0,Småland,"Apel (Skyddsvärt träd), Sm",,,57.07939,15.07842
62674,SE,2010.0,Halland,"Hindbärabygget, Hl",,,56.36233,13.04872
106905,FR,2004.0,,Charbonnieres,,,48.1917,0.940389
103703,RU,,Leningrad Oblast,Lindulovskaya Grove,,,60.2375,29.5347
88237,FR,2002.0,,,,,44.51369,6.33502
93350,ES,,Na,"Azparren, Monte Baigura",970.0,0.0,42.8688967,-1.2412057
5437,SK,2009.0,,"Slovakia orientalis, Košice, settlement Tahanovce, 0.8 km S of elev. point 352.4 (in massif Vinicná), forest edge, 283 m a.s.l.; 48°45'27? N, 21°16'36? E",283.0,,48.7575,21.27667
222782,SE,2009.0,Västmanland,"Örebro, Vstm",,,59.66274,14.86293
153888,FR,2007.0,,,,,49.20307,5.39774
49397,GB,2015.0,England,Leckhampsead Farm,,,51.48917,-1.373933
14443,RU,2019.0,Nizhegorod,,,,55.760598,44.402547
3012,NL,1994.0,,,,,53.087361,6.45447
15730,DK,1998.0,,Hårby,,,55.223712,10.154195
96485,GB,1999.0,England,,,,52.229125,-2.133188
71341,EE,2000.0,,Naisssaar,,,59.55,24.583333
123399,SE,1994.0,Gotland,"Kyrkan-Kyrkhagen-Tomsarve-Rangsarve 5:1-Amfunds, Gtl",,,57.11272,18.25648
13409,NL,2021.0,Zeeland,Axel - Voormalig Fort St. Jacob e.o.,,,51.2,3.9
73638,GB,2007.0,England,Larkhall Estate 09381/001,,,51.470049,-0.136035
71593,GB,,Wales,,,,52.274913,-3.39378
113811,FR,2012.0,,,,,47.02425,-0.75376
111793,GB,1984.0,England,SU22G,,,51.010446,-1.68066
117323,BE,2021.0,,,29.54,0.0,51.425353,5.068761
124768,FR,2013.0,,,,,46.61225,0.71305
114686,GB,2009.0,Scotland,Wylie Cleugh,,,55.687742,-2.306154
54079,SE,2018.0,Uppland,"Skogstipple, Upl",,,59.82863,17.31766
7868,NO,2017.0,Østfold,Bjørnevågkilen,,,59.14602,10.91655
74196,GB,2005.0,England,Palmers Road Junction 28720/002,,,51.532973,-0.236873
229903,SE,2020.0,Västerbotten,"Umeå, Öbackarondellen, Vb",,,63.81853,20.29009
15725,DK,2000.0,,Mesing Mark,,,56.079092,9.954684
19374,DE,2017.0,,Schloß Baldern und Umgebung,,,48.902473,10.317063
108510,GB,2002.0,England,Tilbrook,,,52.313094,-0.424492
55066,SE,2005.0,Gotland,"Hall sn, 1000 m NO om kyrkan, Gtl",,,57.90012,18.72637
114842,DE,2021.0,,BRD - HER Herne (Kreisfreie Stadt),,,51.530736,7.251475
117741,CH,2022.0,,,442.0,0.0,47.675913,8.614685
62010,SE,1982.0,Skåne,"Örkelljunga Zon 2, Sk",,,56.22104,13.16975
69696,DE,,,MTB 7024: Gschwend; Quadrant: 2,,,48.974902,9.791496
210297,RU,,Leningrad Oblast,Gogland Island,,,60.0535,26.9848
36008,UA,1928.0,Crimea,,,,44.940623,35.208778
186639,ES,,Na,,,,42.926277,-1.831047
107875,FR,1988.0,,Episy,,,48.3346,2.79136
203199,GB,1974.0,England,VC3 South Devon,,,50.392397,-4.181966
58885,SE,1989.0,Gotland,"Hägsarve och mot N-Österby O, Gtl",,,57.40291,18.55875
2587,FR,2004.0,,Cassière (Entrée N.E. de la),570.0,20.0,45.89162,2.64537
59133,SE,1980.0,Södermanland,"10H3jso, Srm",,,59.20592,17.53382
76437,AT,2003.0,,"Obernberg am Inn, Innufer, Wellenbrecheranlage",,,48.320835,13.326944
105196,FR,2007.0,,VILLENEUVE-LE-ROI,,,48.7338,2.41642
55853,SE,2002.0,Östergötland,"Åberget, Ög",,,58.04115,15.93381
33944,NO,2010.0,Agder,"Merdø, NV i Laksebergbukta",,,58.427,8.8105
222280,SE,2004.0,Gotland,"Dämbaträsk NV, Gtl",,,57.87466,19.11744
89745,SE,1988.0,Småland,"41 Hulu, Sm",,,57.15828,14.92855
224171,SE,1991.0,Västergötland,"NÄSET, Bystadssjön. Gles ekbacke m stora ekar, betad äng, Vg",,,57.63996,13.42159
63337,SE,1993.0,Östergötland,"Horns sn; Ekeby; kyrkoruinen, Ög",,,57.93448,15.86014
224860,SE,1995.0,Bohuslän,"Stora Korsvik, östra udden, Boh",,,58.42574,11.65608
85589,NO,2017.0,Agder,"Møvik fort nord, Kristiansand, Ag",,,58.096512,7.96343
114100,NO,2021.0,Viken,,,,59.17746,10.96939
42457,FI,2018.0,Satakunta,Rauma. Kodisjoki-Lappi.,,,61.051902,21.736178
75536,GB,1988.0,England,VC28 West Norfolk,,,52.797937,0.416243
162201,DK,2007.0,,,,,54.75098,11.272273
88512,FR,1997.0,,,,,48.06232,4.79488
10919,DE,1985.0,,Reihe von feldwegbegleitenden Hecken südlich Mutzershof bei Debring,,,49.87,10.87
82740,GB,2009.0,Scotland,"Waterstead, W of",,,55.711744,-2.21642
57907,SE,1990.0,Uppland,"11H5bNE, Upl",,,59.77426,16.851
233337,AT,2017.0,,Lofer,700.0,,47.58,12.69
18317,FI,2003.0,Uusimaa,"6688:379 Vantaa, Petikko",,,60.289899,24.818086
